timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,LowPowerLongTimeBinPacker,resnet50-inference,1,7.8,645.326752725393,scaling_check
5,LowPowerLongTimeBinPacker,speech-inference,1,1.6,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,1.6,0.0,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-training,1,4.4,0.0,scaling_check
5,LowPowerLongTimeBinPacker,python-pi,1,9.4,1263.8826410324218,scaling_check
5,LowPowerLongTimeBinPacker,fio,1,9.4,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference,1,17.2,645.326752725393,scaling_check
10,LowPowerLongTimeBinPacker,speech-inference,1,3.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,3.6,0.0,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-training,1,9.8,0.0,scaling_check
10,LowPowerLongTimeBinPacker,python-pi,2,21.0,1263.8826410324218,scaling_check
10,LowPowerLongTimeBinPacker,fio,2,21.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference,2,19.4,0.0,scaling_check
15,LowPowerLongTimeBinPacker,speech-inference,1,4.2,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,4.2,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-training,2,11.0,0.0,scaling_check
15,LowPowerLongTimeBinPacker,python-pi,3,23.4,0.0,scaling_check
15,LowPowerLongTimeBinPacker,fio,3,23.4,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference,3,21.2,0.0,scaling_check
20,LowPowerLongTimeBinPacker,speech-inference,1,4.6,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,4.6,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-training,3,12.2,0.0,scaling_check
20,LowPowerLongTimeBinPacker,python-pi,4,25.8,0.0,scaling_check
20,LowPowerLongTimeBinPacker,fio,4,25.8,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference,4,23.0,0.0,scaling_check
25,LowPowerLongTimeBinPacker,speech-inference,1,4.8,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,4.8,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-training,4,13.2,0.0,scaling_check
25,LowPowerLongTimeBinPacker,python-pi,5,28.2,0.0,scaling_check
25,LowPowerLongTimeBinPacker,fio,5,28.2,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference,5,24.8,0.0,scaling_check
30,LowPowerLongTimeBinPacker,speech-inference,1,5.4,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,5.4,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-training,5,14.0,0.0,scaling_check
30,LowPowerLongTimeBinPacker,python-pi,6,29.8,0.0,scaling_check
30,LowPowerLongTimeBinPacker,fio,6,29.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-inference,6,25.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,speech-inference,1,5.6,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,5.6,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-training,6,14.8,0.0,scaling_check
35,LowPowerLongTimeBinPacker,python-pi,7,31.6,0.0,scaling_check
35,LowPowerLongTimeBinPacker,fio,7,31.6,0.0,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-inference,7,27.0,1523.8755925293883,scaling_check
40,LowPowerLongTimeBinPacker,speech-inference,1,5.6,24712.12441986265,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-preprocessing,1,5.6,0.0,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-training,7,15.4,0.0,scaling_check
40,LowPowerLongTimeBinPacker,python-pi,8,32.6,9826.841606993394,scaling_check
40,LowPowerLongTimeBinPacker,fio,8,32.6,0.0,scaling_check
