timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,HighPerformanceShortTimeBinPacker,resnet50-inference,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-inference-downtown,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-inference-suburb,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-inference-industrial,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference-downtown,1,0.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,speech-inference-suburb,1,0.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-training,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,resnet50-training-downtown,1,0.8,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi,1,0.2,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-downtown,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-suburb,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,fio,1,0.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,fio-downtown,1,0.0,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,fio-suburb,1,0.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference,1,2.6,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference-downtown,2,4.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference-suburb,2,2.4,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-inference-industrial,2,3.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference,2,1.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference-downtown,2,1.6,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,speech-inference-suburb,2,1.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,2,3.0,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-training,1,4.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,resnet50-training-downtown,2,3.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi,2,5.8,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-downtown,2,5.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-suburb,2,5.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,fio,2,6.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,fio-downtown,2,1.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,fio-suburb,2,0.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference,1,2.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference-downtown,3,3.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference-suburb,3,3.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-inference-industrial,3,3.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference,3,0.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference-downtown,2,0.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,speech-inference-suburb,2,0.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,3,2.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-training,1,3.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,resnet50-training-downtown,3,2.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi,3,5.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-downtown,3,4.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-suburb,3,5.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio,3,3.0,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio-downtown,3,2.0,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio-suburb,3,1.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference,1,3.2,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference-downtown,4,3.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference-suburb,3,3.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-inference-industrial,4,2.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference,4,0.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference-downtown,2,0.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,speech-inference-suburb,2,1.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,4,3.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-training,1,5.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,resnet50-training-downtown,4,4.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi,4,4.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-downtown,4,6.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-suburb,4,4.2,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio,4,6.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio-downtown,4,1.6,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio-suburb,4,0.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference,1,3.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference-downtown,5,1.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference-suburb,3,2.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-inference-industrial,5,3.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference,5,0.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference-downtown,2,1.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,speech-inference-suburb,2,1.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-preprocessing,5,3.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-training,1,5.2,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,resnet50-training-downtown,5,2.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi,5,3.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-downtown,5,5.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-suburb,5,4.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,fio,5,3.6,0.0,scaling_check
